2024-01-06 16:50:31,789 [main] INFO  ? (?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2024-01-06 16:50:53,812 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /js/jquery-1.4.2.min.js, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,095 [http-nio-7001-exec-7] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/pop_close.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,097 [http-nio-7001-exec-8] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_show.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,101 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/exit.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,101 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_user.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,102 [http-nio-7001-exec-3] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_help.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,103 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/search_btn.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,106 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/head_bg.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,111 [http-nio-7001-exec-4] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/nav_bg.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,114 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/nav_btn_bg44.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,115 [http-nio-7001-exec-7] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/main_bg.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,114 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/nav_btn_bg22.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,117 [http-nio-7001-exec-8] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/search_active.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,120 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/search_input.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,121 [http-nio-7001-exec-3] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/input.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 16:50:54,172 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /favicon.ico, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:32,648 [http-nio-7001-exec-8] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:38,860 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/services, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:38,980 [http-nio-7001-exec-3] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/nav_btn_bg3.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:39,007 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/tip_choose.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:39,009 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/tip_del.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:39,009 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/tip_confirm.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:39,009 [http-nio-7001-exec-4] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/tip_succeed.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:40,385 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/nav_pass.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:27:40,606 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:29:38,119 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:29:41,759 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/services, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:36:14,005 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:36:16,837 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/services, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:36:18,528 [http-nio-7001-exec-7] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:36:25,687 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/services, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:41:24,924 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-06 17:46:14,221 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/services, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 02:24:36,278 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 02:24:38,163 [DubboRegistryFailedRetryTimer-thread-1] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:355) -  [DUBBO] Retry subscribe {admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*=[com.alibaba.dubboadmin.governance.sync.RegistryServerSync@f474996]}, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 13:55:56,966 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 13:55:59,801 [DubboRegistryFailedRetryTimer-thread-1] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:355) -  [DUBBO] Retry subscribe {admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*=[com.alibaba.dubboadmin.governance.sync.RegistryServerSync@f474996]}, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 14:53:51,506 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 15:56:17,982 [DubboRegistryFailedRetryTimer-thread-1] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:355) -  [DUBBO] Retry subscribe {admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*=[com.alibaba.dubboadmin.governance.sync.RegistryServerSync@f474996]}, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 15:56:18,822 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 16:56:47,789 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 17:56:03,437 [DubboRegistryFailedRetryTimer-thread-1] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:355) -  [DUBBO] Retry subscribe {admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*=[com.alibaba.dubboadmin.governance.sync.RegistryServerSync@f474996]}, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 17:56:03,658 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 19:11:22,901 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 19:55:39,449 [DubboRegistryFailedRetryTimer-thread-1] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:355) -  [DUBBO] Retry subscribe {admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*=[com.alibaba.dubboadmin.governance.sync.RegistryServerSync@f474996]}, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 20:01:38,547 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 21:57:21,279 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 22:07:09,622 [Curator-ConnectionStateManager-0] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:293) -  [DUBBO] Recover subscribe url [admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-07 22:07:11,703 [DubboRegistryFailedRetryTimer-thread-1] INFO  com.alibaba.dubbo.registry.support.FailbackRegistry (FailbackRegistry.java:355) -  [DUBBO] Retry subscribe {admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*=[com.alibaba.dubboadmin.governance.sync.RegistryServerSync@f474996]}, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 14:55:51,627 [DubboShutdownHook] INFO  com.alibaba.dubbo.config.AbstractConfig$1 (AbstractConfig.java:81) -  [DUBBO] Run shutdown hook now., dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 14:55:51,636 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.support.AbstractRegistryFactory (AbstractRegistryFactory.java:64) -  [DUBBO] Close all registries [zookeeper://8.134.98.156:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-admin&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=31720&timestamp=1704531032690], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 14:55:51,637 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:451) -  [DUBBO] Destroy registry:zookeeper://8.134.98.156:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-admin&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=31720&timestamp=1704531032690, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 14:55:51,638 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:317) -  [DUBBO] Unsubscribe: admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 14:55:51,641 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:476) -  [DUBBO] Destroy unsubscribe url admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 14:55:51,716 [Thread-10] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:317) -  [DUBBO] Unsubscribe: admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:11,560 [main] INFO  ? (?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2024-01-08 15:35:12,644 [localhost-startStop-1] INFO  com.alibaba.dubbo.config.ReferenceConfig (ReferenceConfig.java:425) -  [DUBBO] Refer dubbo service com.alibaba.dubbo.registry.RegistryService from url zookeeper://8.134.98.156:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-admin&dubbo=2.6.2&pid=34000&refer=application%3Ddubbo-admin%26check%3Dfalse%26dubbo%3D2.6.2%26interface%3Dcom.alibaba.dubbo.registry.RegistryService%26methods%3Dlookup%2Csubscribe%2Cunsubscribe%2Cunregister%2Cregister%26pid%3D34000%26register.ip%3D192.168.10.16%26revision%3D2.6.2%26side%3Dconsumer%26timestamp%3D1704699312433&timestamp=1704699312498, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:12,661 [localhost-startStop-1] INFO  com.alibaba.dubboadmin.governance.sync.RegistryServerSync (RegistryServerSync.java:78) -  [DUBBO] Init Dubbo Admin Sync Cache..., dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:12,662 [localhost-startStop-1] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:298) -  [DUBBO] Subscribe: admin://192.168.10.16?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=*&version=*, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:12,765 [localhost-startStop-1] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:298) -  [DUBBO] Subscribe: admin://192.168.10.16/com.ch.commoninterface.service.UserService?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=com.ch.commoninterface.service.UserService&version=*, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:12,895 [localhost-startStop-1] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:387) -  [DUBBO] Notify urls for subscribe url admin://192.168.10.16/com.ch.commoninterface.service.UserService?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=com.ch.commoninterface.service.UserService&version=*, urls: [dubbo://192.168.10.16:20080/com.ch.commoninterface.service.UserService?anyhost=true&application=user-service-provider&dubbo=2.6.2&generic=false&interface=com.ch.commoninterface.service.UserService&methods=getUserAddressList&pid=2012&side=provider&timestamp=1704699262531, empty://192.168.10.16/com.ch.commoninterface.service.UserService?category=consumers&check=false&classifier=*&enabled=*&group=*&interface=com.ch.commoninterface.service.UserService&version=*, empty://192.168.10.16/com.ch.commoninterface.service.UserService?category=routers&check=false&classifier=*&enabled=*&group=*&interface=com.ch.commoninterface.service.UserService&version=*, empty://192.168.10.16/com.ch.commoninterface.service.UserService?category=configurators&check=false&classifier=*&enabled=*&group=*&interface=com.ch.commoninterface.service.UserService&version=*], dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:13,595 [main] INFO  com.alibaba.dubboadmin.SpringUtil (SpringUtil.java:33) -  [DUBBO] set applicationcontext, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:35:25,540 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,023 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/providers, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,140 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_add.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,140 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_up.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,149 [http-nio-7001-exec-7] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_down.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,151 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_delete.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,152 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_enable.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,152 [http-nio-7001-exec-8] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_disable.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,174 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_search.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,176 [http-nio-7001-exec-3] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/dubbo_list_th.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:43,176 [http-nio-7001-exec-4] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/tab_active.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:56,226 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/applications, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:57,890 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/applications/user-service-provider/services, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:36:57,929 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_run.png, dubbo version: 2.6.2, current host: 192.168.10.16
2024-01-08 15:37:01,327 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/applications/user-service-provider/services/$com.ch.commoninterface.service/consumers, dubbo version: 2.6.2, current host: 192.168.10.16
